"","k_val","calibration_r2","minimum","maximum","N","rep_n","c_r2_bd","min_bd","max_bd","c_r2_log","min_log","max_log"
"362",6.2,0.608765065302981,0.311399954398397,0.667827882486555,200,1,0.645624269208259,0.222775192056209,0.778429087912057,0.794332297276334,0.118770841273657,0.898172727955016
"363",6.3,0.611194509583574,0.311274315085371,0.662967024545378,200,1,0.645624269208259,0.222775192056209,0.778429087912057,0.794332297276334,0.118770841273657,0.898172727955016
"364",6.4,0.598250011217333,0.313209047579539,0.658240958751195,200,1,0.645624269208259,0.222775192056209,0.778429087912057,0.794332297276334,0.118770841273657,0.898172727955016
"365",6.5,0.590805134215932,0.318525362099154,0.655390913067278,200,1,0.645624269208259,0.222775192056209,0.778429087912057,0.794332297276334,0.118770841273657,0.898172727955016
"366",6.6,0.586830689823901,0.321430555331839,0.652497542783595,200,1,0.645624269208259,0.222775192056209,0.778429087912057,0.794332297276334,0.118770841273657,0.898172727955016
"367",6.7,0.574690429239712,0.321698951220621,0.648850778757402,200,1,0.645624269208259,0.222775192056209,0.778429087912057,0.794332297276334,0.118770841273657,0.898172727955016
"368",6.8,0.57387004574167,0.32225760122336,0.648087569147594,200,1,0.645624269208259,0.222775192056209,0.778429087912057,0.794332297276334,0.118770841273657,0.898172727955016
"369",6.9,0.562277556217488,0.328827485017751,0.643883272758307,200,1,0.645624269208259,0.222775192056209,0.778429087912057,0.794332297276334,0.118770841273657,0.898172727955016
"370",7,0.558715478539285,0.330948260157163,0.640745332636421,200,1,0.645624269208259,0.222775192056209,0.778429087912057,0.794332297276334,0.118770841273657,0.898172727955016
"371",7.1,0.548022659815959,0.330019885578711,0.637366912114292,200,1,0.645624269208259,0.222775192056209,0.778429087912057,0.794332297276334,0.118770841273657,0.898172727955016
"372",7.2,0.552014403622689,0.333883656359746,0.633779950807551,200,1,0.645624269208259,0.222775192056209,0.778429087912057,0.794332297276334,0.118770841273657,0.898172727955016
"373",7.3,0.539298827365516,0.337986441398929,0.633358721379836,200,1,0.645624269208259,0.222775192056209,0.778429087912057,0.794332297276334,0.118770841273657,0.898172727955016
"374",7.4,0.528709999363607,0.33973291786021,0.629017861103462,200,1,0.645624269208259,0.222775192056209,0.778429087912057,0.794332297276334,0.118770841273657,0.898172727955016
"375",7.5,0.52408198057434,0.342512597679726,0.62906662908986,200,1,0.645624269208259,0.222775192056209,0.778429087912057,0.794332297276334,0.118770841273657,0.898172727955016
"376",7.6,0.518864722967493,0.344818153145487,0.623956633451992,200,1,0.645624269208259,0.222775192056209,0.778429087912057,0.794332297276334,0.118770841273657,0.898172727955016
"377",7.7,0.511378841349605,0.347305575634023,0.621930848146507,200,1,0.645624269208259,0.222775192056209,0.778429087912057,0.794332297276334,0.118770841273657,0.898172727955016
"378",7.8,0.507530325051341,0.34727420378697,0.620646429508898,200,1,0.645624269208259,0.222775192056209,0.778429087912057,0.794332297276334,0.118770841273657,0.898172727955016
"379",7.9,0.505446650060328,0.349533198207131,0.616689626103793,200,1,0.645624269208259,0.222775192056209,0.778429087912057,0.794332297276334,0.118770841273657,0.898172727955016
"380",8,0.495464509521984,0.348779858998943,0.614797338345259,200,1,0.645624269208259,0.222775192056209,0.778429087912057,0.794332297276334,0.118770841273657,0.898172727955016
"381",8.1,0.488997010195413,0.352806470218552,0.613227925106191,200,1,0.645624269208259,0.222775192056209,0.778429087912057,0.794332297276334,0.118770841273657,0.898172727955016
"382",8.2,0.479615152724947,0.354903255809399,0.610130422980254,200,1,0.645624269208259,0.222775192056209,0.778429087912057,0.794332297276334,0.118770841273657,0.898172727955016
"383",8.3,0.473959839568723,0.359027039531834,0.606827174742016,200,1,0.645624269208259,0.222775192056209,0.778429087912057,0.794332297276334,0.118770841273657,0.898172727955016
"384",8.4,0.469444947171327,0.359195796025282,0.6049142320471,200,1,0.645624269208259,0.222775192056209,0.778429087912057,0.794332297276334,0.118770841273657,0.898172727955016
"385",8.5,0.470928163811774,0.359900142882917,0.606888477046598,200,1,0.645624269208259,0.222775192056209,0.778429087912057,0.794332297276334,0.118770841273657,0.898172727955016
"386",8.6,0.458010104002789,0.362823404370717,0.602760293346469,200,1,0.645624269208259,0.222775192056209,0.778429087912057,0.794332297276334,0.118770841273657,0.898172727955016
"387",8.7,0.446678456109315,0.36788633398566,0.59838315867877,200,1,0.645624269208259,0.222775192056209,0.778429087912057,0.794332297276334,0.118770841273657,0.898172727955016
"388",8.8,0.438240507995186,0.368649948020903,0.595719644176291,200,1,0.645624269208259,0.222775192056209,0.778429087912057,0.794332297276334,0.118770841273657,0.898172727955016
"389",8.9,0.44161338113721,0.367434177877463,0.595349633818394,200,1,0.645624269208259,0.222775192056209,0.778429087912057,0.794332297276334,0.118770841273657,0.898172727955016
"390",9,0.426834035371648,0.370562772471457,0.593834065064978,200,1,0.645624269208259,0.222775192056209,0.778429087912057,0.794332297276334,0.118770841273657,0.898172727955016
"391",9.1,0.42689592815083,0.372485426430552,0.591639853228182,200,1,0.645624269208259,0.222775192056209,0.778429087912057,0.794332297276334,0.118770841273657,0.898172727955016
"392",9.2,0.417344312674458,0.37283669304001,0.58824453008608,200,1,0.645624269208259,0.222775192056209,0.778429087912057,0.794332297276334,0.118770841273657,0.898172727955016
"393",9.3,0.419304308557468,0.37194720343388,0.58706904592,200,1,0.645624269208259,0.222775192056209,0.778429087912057,0.794332297276334,0.118770841273657,0.898172727955016
"394",9.4,0.411491689218999,0.375197293140251,0.585968468866797,200,1,0.645624269208259,0.222775192056209,0.778429087912057,0.794332297276334,0.118770841273657,0.898172727955016
"395",9.5,0.405086671368798,0.378327278235872,0.586367868453066,200,1,0.645624269208259,0.222775192056209,0.778429087912057,0.794332297276334,0.118770841273657,0.898172727955016
"396",9.6,0.394825983044388,0.380478348510955,0.579493922422127,200,1,0.645624269208259,0.222775192056209,0.778429087912057,0.794332297276334,0.118770841273657,0.898172727955016
"397",9.7,0.38860686052524,0.381676136354763,0.578523339638192,200,1,0.645624269208259,0.222775192056209,0.778429087912057,0.794332297276334,0.118770841273657,0.898172727955016
"398",9.8,0.383010044567972,0.383680631453356,0.577979603064476,200,1,0.645624269208259,0.222775192056209,0.778429087912057,0.794332297276334,0.118770841273657,0.898172727955016
"399",9.9,0.381836707353811,0.381924077820241,0.57690149315968,200,1,0.645624269208259,0.222775192056209,0.778429087912057,0.794332297276334,0.118770841273657,0.898172727955016
"400",10,0.385509975352772,0.383311567352632,0.577722651285884,200,1,0.645624269208259,0.222775192056209,0.778429087912057,0.794332297276334,0.118770841273657,0.898172727955016
"401",0.1,-5.59871286179637,2.59062687917466e-05,0.9973913719388,200,2,0.281187351606075,0.416078567972848,0.577522425732768,0.441775819557394,0.109422959723938,0.873627936594796
"402",0.2,-4.43360598180966,2.77947924382027e-05,0.99209376628823,200,2,0.281187351606075,0.416078567972848,0.577522425732768,0.441775819557394,0.109422959723938,0.873627936594796
"403",0.3,-3.11765685037187,0.00214232819224861,0.991040949211186,200,2,0.281187351606075,0.416078567972848,0.577522425732768,0.441775819557394,0.109422959723938,0.873627936594796
"404",0.4,-2.37972697071903,0.00882373382865379,0.983855869960403,200,2,0.281187351606075,0.416078567972848,0.577522425732768,0.441775819557394,0.109422959723938,0.873627936594796
"405",0.5,-1.7880689191452,0.0102662058895804,0.976144443137136,200,2,0.281187351606075,0.416078567972848,0.577522425732768,0.441775819557394,0.109422959723938,0.873627936594796
"406",0.6,-1.32588539845837,0.0148678308516373,0.968446743309055,200,2,0.281187351606075,0.416078567972848,0.577522425732768,0.441775819557394,0.109422959723938,0.873627936594796
"407",0.7,-0.985296090965907,0.026129005432168,0.948702371661736,200,2,0.281187351606075,0.416078567972848,0.577522425732768,0.441775819557394,0.109422959723938,0.873627936594796
"408",0.8,-0.734980726144419,0.0380789864301574,0.950112565626306,200,2,0.281187351606075,0.416078567972848,0.577522425732768,0.441775819557394,0.109422959723938,0.873627936594796
"409",0.9,-0.541724728036125,0.0424750294612846,0.944872479955679,200,2,0.281187351606075,0.416078567972848,0.577522425732768,0.441775819557394,0.109422959723938,0.873627936594796
"410",1,-0.40543967502807,0.0565708726200695,0.93232287163775,200,2,0.281187351606075,0.416078567972848,0.577522425732768,0.441775819557394,0.109422959723938,0.873627936594796
"411",1.1,-0.255617846974512,0.0678179750354525,0.929505103979386,200,2,0.281187351606075,0.416078567972848,0.577522425732768,0.441775819557394,0.109422959723938,0.873627936594796
"412",1.2,-0.154628434309247,0.0733557758099457,0.919437094537408,200,2,0.281187351606075,0.416078567972848,0.577522425732768,0.441775819557394,0.109422959723938,0.873627936594796
"413",1.3,-0.0340618087689477,0.0860221254733537,0.908988281133418,200,2,0.281187351606075,0.416078567972848,0.577522425732768,0.441775819557394,0.109422959723938,0.873627936594796
"414",1.4,0.0334793498027669,0.0939724627901659,0.904784193443947,200,2,0.281187351606075,0.416078567972848,0.577522425732768,0.441775819557394,0.109422959723938,0.873627936594796
"415",1.5,0.107487676973099,0.111822768210174,0.890100913575228,200,2,0.281187351606075,0.416078567972848,0.577522425732768,0.441775819557394,0.109422959723938,0.873627936594796
"416",1.6,0.179871260096777,0.117546370536888,0.886635875680553,200,2,0.281187351606075,0.416078567972848,0.577522425732768,0.441775819557394,0.109422959723938,0.873627936594796
"417",1.7,0.237120113860476,0.131463858049951,0.881364467556111,200,2,0.281187351606075,0.416078567972848,0.577522425732768,0.441775819557394,0.109422959723938,0.873627936594796
"418",1.8,0.289652061692555,0.136290662697809,0.871275577281088,200,2,0.281187351606075,0.416078567972848,0.577522425732768,0.441775819557394,0.109422959723938,0.873627936594796
"419",1.9,0.336539957566783,0.14773005740504,0.85700372401461,200,2,0.281187351606075,0.416078567972848,0.577522425732768,0.441775819557394,0.109422959723938,0.873627936594796
"420",2,0.367463284455007,0.162030392484565,0.848329501382097,200,2,0.281187351606075,0.416078567972848,0.577522425732768,0.441775819557394,0.109422959723938,0.873627936594796
"421",2.1,0.393549410747264,0.171965631979683,0.841455822238543,200,2,0.281187351606075,0.416078567972848,0.577522425732768,0.441775819557394,0.109422959723938,0.873627936594796
"422",2.2,0.444432720682462,0.185470188945704,0.830803563253723,200,2,0.281187351606075,0.416078567972848,0.577522425732768,0.441775819557394,0.109422959723938,0.873627936594796
"423",2.3,0.44965106537499,0.196398294122004,0.823500263255436,200,2,0.281187351606075,0.416078567972848,0.577522425732768,0.441775819557394,0.109422959723938,0.873627936594796
"424",2.4,0.479515225940783,0.19775519181048,0.820775616893685,200,2,0.281187351606075,0.416078567972848,0.577522425732768,0.441775819557394,0.109422959723938,0.873627936594796
"425",2.5,0.490297668941962,0.205098165977806,0.807348578231797,200,2,0.281187351606075,0.416078567972848,0.577522425732768,0.441775819557394,0.109422959723938,0.873627936594796
"426",2.6,0.502791296966184,0.214200622243388,0.799442306682592,200,2,0.281187351606075,0.416078567972848,0.577522425732768,0.441775819557394,0.109422959723938,0.873627936594796
"427",2.7,0.51582931080492,0.2201316588312,0.79492229165629,200,2,0.281187351606075,0.416078567972848,0.577522425732768,0.441775819557394,0.109422959723938,0.873627936594796
"428",2.8,0.526256745447279,0.225186985096594,0.789309104354665,200,2,0.281187351606075,0.416078567972848,0.577522425732768,0.441775819557394,0.109422959723938,0.873627936594796
"429",2.9,0.539551736429145,0.232076569964935,0.775249408411471,200,2,0.281187351606075,0.416078567972848,0.577522425732768,0.441775819557394,0.109422959723938,0.873627936594796
"430",3,0.547636352818445,0.238428022410932,0.770745460708843,200,2,0.281187351606075,0.416078567972848,0.577522425732768,0.441775819557394,0.109422959723938,0.873627936594796
"431",3.1,0.544526626736989,0.24680088498015,0.762867336403848,200,2,0.281187351606075,0.416078567972848,0.577522425732768,0.441775819557394,0.109422959723938,0.873627936594796
"432",3.2,0.550738879549925,0.252433876466697,0.75709109144944,200,2,0.281187351606075,0.416078567972848,0.577522425732768,0.441775819557394,0.109422959723938,0.873627936594796
"433",3.3,0.548139275976818,0.256067834181944,0.747839432195193,200,2,0.281187351606075,0.416078567972848,0.577522425732768,0.441775819557394,0.109422959723938,0.873627936594796
"434",3.4,0.549098608567597,0.265093787253719,0.74384812395842,200,2,0.281187351606075,0.416078567972848,0.577522425732768,0.441775819557394,0.109422959723938,0.873627936594796
"435",3.5,0.548240114112451,0.269808691287985,0.737222949401226,200,2,0.281187351606075,0.416078567972848,0.577522425732768,0.441775819557394,0.109422959723938,0.873627936594796
"436",3.6,0.551773262460881,0.275218091476061,0.730137832456578,200,2,0.281187351606075,0.416078567972848,0.577522425732768,0.441775819557394,0.109422959723938,0.873627936594796
"437",3.7,0.541919104551609,0.283979081172373,0.721597698563644,200,2,0.281187351606075,0.416078567972848,0.577522425732768,0.441775819557394,0.109422959723938,0.873627936594796
"438",3.8,0.543073928488243,0.281944212065933,0.714344157018372,200,2,0.281187351606075,0.416078567972848,0.577522425732768,0.441775819557394,0.109422959723938,0.873627936594796
"439",3.9,0.539906513656201,0.295915998399839,0.70816912471065,200,2,0.281187351606075,0.416078567972848,0.577522425732768,0.441775819557394,0.109422959723938,0.873627936594796
"440",4,0.532074974277416,0.297187054056371,0.703772432127801,200,2,0.281187351606075,0.416078567972848,0.577522425732768,0.441775819557394,0.109422959723938,0.873627936594796
"441",4.1,0.533701903099489,0.298179923833378,0.699376217314003,200,2,0.281187351606075,0.416078567972848,0.577522425732768,0.441775819557394,0.109422959723938,0.873627936594796
"442",4.2,0.53100405920434,0.307752946554706,0.692276782182827,200,2,0.281187351606075,0.416078567972848,0.577522425732768,0.441775819557394,0.109422959723938,0.873627936594796
"443",4.3,0.518420266809851,0.30867231370527,0.686392486270936,200,2,0.281187351606075,0.416078567972848,0.577522425732768,0.441775819557394,0.109422959723938,0.873627936594796
"444",4.4,0.515119786152265,0.313315516890527,0.681755815681008,200,2,0.281187351606075,0.416078567972848,0.577522425732768,0.441775819557394,0.109422959723938,0.873627936594796
"445",4.5,0.507460478001283,0.318228003479007,0.677734662064481,200,2,0.281187351606075,0.416078567972848,0.577522425732768,0.441775819557394,0.109422959723938,0.873627936594796
"446",4.6,0.503049031516561,0.320090112249038,0.674205447930178,200,2,0.281187351606075,0.416078567972848,0.577522425732768,0.441775819557394,0.109422959723938,0.873627936594796
"447",4.7,0.494960876724799,0.325888284362787,0.669317956769352,200,2,0.281187351606075,0.416078567972848,0.577522425732768,0.441775819557394,0.109422959723938,0.873627936594796
"448",4.8,0.489150376854463,0.327869771122907,0.663084070773186,200,2,0.281187351606075,0.416078567972848,0.577522425732768,0.441775819557394,0.109422959723938,0.873627936594796
"449",4.9,0.486849681775777,0.330828892539797,0.660829431715178,200,2,0.281187351606075,0.416078567972848,0.577522425732768,0.441775819557394,0.109422959723938,0.873627936594796
"450",5,0.484495360496793,0.335084352788666,0.653142919752631,200,2,0.281187351606075,0.416078567972848,0.577522425732768,0.441775819557394,0.109422959723938,0.873627936594796
"451",5.1,0.465670051716262,0.338128626553181,0.651736460425639,200,2,0.281187351606075,0.416078567972848,0.577522425732768,0.441775819557394,0.109422959723938,0.873627936594796
"452",5.2,0.467688716205001,0.34111171902029,0.650455916562988,200,2,0.281187351606075,0.416078567972848,0.577522425732768,0.441775819557394,0.109422959723938,0.873627936594796
"453",5.3,0.459800751270631,0.346285907935469,0.643527420700475,200,2,0.281187351606075,0.416078567972848,0.577522425732768,0.441775819557394,0.109422959723938,0.873627936594796
"454",5.4,0.446504488130893,0.353222885655068,0.641182167069911,200,2,0.281187351606075,0.416078567972848,0.577522425732768,0.441775819557394,0.109422959723938,0.873627936594796
"455",5.5,0.445181050918174,0.353419241984172,0.635289934863721,200,2,0.281187351606075,0.416078567972848,0.577522425732768,0.441775819557394,0.109422959723938,0.873627936594796
"456",5.6,0.438210367355079,0.3586281130099,0.633161600232857,200,2,0.281187351606075,0.416078567972848,0.577522425732768,0.441775819557394,0.109422959723938,0.873627936594796
"457",5.7,0.433297428350095,0.359851516266428,0.631624873011548,200,2,0.281187351606075,0.416078567972848,0.577522425732768,0.441775819557394,0.109422959723938,0.873627936594796
"458",5.8,0.425653957960582,0.363651432363393,0.625778015264718,200,2,0.281187351606075,0.416078567972848,0.577522425732768,0.441775819557394,0.109422959723938,0.873627936594796
"459",5.9,0.415881835107242,0.361287385844387,0.623566942586158,200,2,0.281187351606075,0.416078567972848,0.577522425732768,0.441775819557394,0.109422959723938,0.873627936594796
"460",6,0.40942011877724,0.367910639609664,0.620646347391201,200,2,0.281187351606075,0.416078567972848,0.577522425732768,0.441775819557394,0.109422959723938,0.873627936594796
"461",6.1,0.408703473350607,0.370042430981838,0.620202671276719,200,2,0.281187351606075,0.416078567972848,0.577522425732768,0.441775819557394,0.109422959723938,0.873627936594796
"462",6.2,0.395251928494412,0.373480155886116,0.616355009982047,200,2,0.281187351606075,0.416078567972848,0.577522425732768,0.441775819557394,0.109422959723938,0.873627936594796
"463",6.3,0.392452115172957,0.374756253244493,0.61347013623568,200,2,0.281187351606075,0.416078567972848,0.577522425732768,0.441775819557394,0.109422959723938,0.873627936594796
"464",6.4,0.378149626827597,0.377555376988712,0.607427859755347,200,2,0.281187351606075,0.416078567972848,0.577522425732768,0.441775819557394,0.109422959723938,0.873627936594796
"465",6.5,0.375201879191045,0.378511958580159,0.606130211413256,200,2,0.281187351606075,0.416078567972848,0.577522425732768,0.441775819557394,0.109422959723938,0.873627936594796
"466",6.6,0.371936338882346,0.381448568818306,0.604535013232947,200,2,0.281187351606075,0.416078567972848,0.577522425732768,0.441775819557394,0.109422959723938,0.873627936594796
"467",6.7,0.361011250265014,0.383823181992476,0.601362377569573,200,2,0.281187351606075,0.416078567972848,0.577522425732768,0.441775819557394,0.109422959723938,0.873627936594796
"468",6.8,0.354775641204159,0.386524430844894,0.598537306853695,200,2,0.281187351606075,0.416078567972848,0.577522425732768,0.441775819557394,0.109422959723938,0.873627936594796
"469",6.9,0.343740968532302,0.389479946152371,0.595184910643821,200,2,0.281187351606075,0.416078567972848,0.577522425732768,0.441775819557394,0.109422959723938,0.873627936594796
"470",7,0.345376466992094,0.388868936737579,0.594571370931705,200,2,0.281187351606075,0.416078567972848,0.577522425732768,0.441775819557394,0.109422959723938,0.873627936594796
"471",7.1,0.341541558702837,0.391873434452693,0.594299542584506,200,2,0.281187351606075,0.416078567972848,0.577522425732768,0.441775819557394,0.109422959723938,0.873627936594796
"472",7.2,0.332368357980312,0.393647727418574,0.587169024403703,200,2,0.281187351606075,0.416078567972848,0.577522425732768,0.441775819557394,0.109422959723938,0.873627936594796
"473",7.3,0.3286839714024,0.395757465353811,0.587041339617451,200,2,0.281187351606075,0.416078567972848,0.577522425732768,0.441775819557394,0.109422959723938,0.873627936594796
"474",7.4,0.330303042235174,0.398271994233078,0.587596660007963,200,2,0.281187351606075,0.416078567972848,0.577522425732768,0.441775819557394,0.109422959723938,0.873627936594796
"475",7.5,0.316140261244447,0.398166902760343,0.585216526525013,200,2,0.281187351606075,0.416078567972848,0.577522425732768,0.441775819557394,0.109422959723938,0.873627936594796
"476",7.6,0.311452154858124,0.400549175262154,0.580772711996226,200,2,0.281187351606075,0.416078567972848,0.577522425732768,0.441775819557394,0.109422959723938,0.873627936594796
"477",7.7,0.310426118903931,0.403323448705162,0.580982342479019,200,2,0.281187351606075,0.416078567972848,0.577522425732768,0.441775819557394,0.109422959723938,0.873627936594796
"478",7.8,0.305799491860582,0.403895518654966,0.57935820240625,200,2,0.281187351606075,0.416078567972848,0.577522425732768,0.441775819557394,0.109422959723938,0.873627936594796
"479",7.9,0.290848760941125,0.405814148658338,0.576260939284659,200,2,0.281187351606075,0.416078567972848,0.577522425732768,0.441775819557394,0.109422959723938,0.873627936594796
"480",8,0.28757900028368,0.407284553484969,0.573991705824401,200,2,0.281187351606075,0.416078567972848,0.577522425732768,0.441775819557394,0.109422959723938,0.873627936594796
"481",8.1,0.278625777743645,0.410719360951849,0.57158001713758,200,2,0.281187351606075,0.416078567972848,0.577522425732768,0.441775819557394,0.109422959723938,0.873627936594796
"482",8.2,0.274249074782549,0.411718360201448,0.571684987753849,200,2,0.281187351606075,0.416078567972848,0.577522425732768,0.441775819557394,0.109422959723938,0.873627936594796
"483",8.3,0.282364870371425,0.412193617351249,0.570783599937786,200,2,0.281187351606075,0.416078567972848,0.577522425732768,0.441775819557394,0.109422959723938,0.873627936594796
"484",8.4,0.273133658131939,0.415132347756101,0.568330503342749,200,2,0.281187351606075,0.416078567972848,0.577522425732768,0.441775819557394,0.109422959723938,0.873627936594796
"485",8.5,0.260312609323311,0.413379920089762,0.565386429798915,200,2,0.281187351606075,0.416078567972848,0.577522425732768,0.441775819557394,0.109422959723938,0.873627936594796
"486",8.6,0.263961802821167,0.415969915400753,0.566372367485368,200,2,0.281187351606075,0.416078567972848,0.577522425732768,0.441775819557394,0.109422959723938,0.873627936594796
"487",8.7,0.258684328070788,0.416383220682577,0.563222903128672,200,2,0.281187351606075,0.416078567972848,0.577522425732768,0.441775819557394,0.109422959723938,0.873627936594796
"488",8.8,0.253190642716641,0.418369754307373,0.563687804222446,200,2,0.281187351606075,0.416078567972848,0.577522425732768,0.441775819557394,0.109422959723938,0.873627936594796
"489",8.9,0.242771121259326,0.419864271398722,0.562628482275091,200,2,0.281187351606075,0.416078567972848,0.577522425732768,0.441775819557394,0.109422959723938,0.873627936594796
"490",9,0.241129580476505,0.423080917817131,0.559136235464051,200,2,0.281187351606075,0.416078567972848,0.577522425732768,0.441775819557394,0.109422959723938,0.873627936594796
"491",9.1,0.239567914989084,0.421563437213689,0.558693060437383,200,2,0.281187351606075,0.416078567972848,0.577522425732768,0.441775819557394,0.109422959723938,0.873627936594796
"492",9.2,0.23417504365869,0.422585123508301,0.557236309957655,200,2,0.281187351606075,0.416078567972848,0.577522425732768,0.441775819557394,0.109422959723938,0.873627936594796
"493",9.3,0.23018056012916,0.425385918549355,0.556635959002019,200,2,0.281187351606075,0.416078567972848,0.577522425732768,0.441775819557394,0.109422959723938,0.873627936594796
"494",9.4,0.228868148889035,0.425973928331826,0.556310406769385,200,2,0.281187351606075,0.416078567972848,0.577522425732768,0.441775819557394,0.109422959723938,0.873627936594796
"495",9.5,0.217296905990599,0.428713952202344,0.553423028481907,200,2,0.281187351606075,0.416078567972848,0.577522425732768,0.441775819557394,0.109422959723938,0.873627936594796
"496",9.6,0.215318132560345,0.428669761158258,0.551508630249718,200,2,0.281187351606075,0.416078567972848,0.577522425732768,0.441775819557394,0.109422959723938,0.873627936594796
"497",9.7,0.211758772044475,0.428309004274406,0.551464944825483,200,2,0.281187351606075,0.416078567972848,0.577522425732768,0.441775819557394,0.109422959723938,0.873627936594796
"498",9.8,0.21465499563152,0.429401901571435,0.552473808351358,200,2,0.281187351606075,0.416078567972848,0.577522425732768,0.441775819557394,0.109422959723938,0.873627936594796
"499",9.9,0.204571444579569,0.43083030702866,0.54881411747497,200,2,0.281187351606075,0.416078567972848,0.577522425732768,0.441775819557394,0.109422959723938,0.873627936594796
"500",10,0.205616853680785,0.430593415906749,0.549822238469779,200,2,0.281187351606075,0.416078567972848,0.577522425732768,0.441775819557394,0.109422959723938,0.873627936594796
"501",0.1,-4.86765407822357,0.00382352131503377,0.998273886366345,200,3,0.242034577476102,0.411823808832368,0.587359655745198,0.213514175418828,0.0770080396971162,0.934082682225406
"502",0.2,-3.64341284348965,0.00962649470849706,0.985559244122466,200,3,0.242034577476102,0.411823808832368,0.587359655745198,0.213514175418828,0.0770080396971162,0.934082682225406
"503",0.3,-2.64087057130354,0.00715492116345095,0.986139153846943,200,3,0.242034577476102,0.411823808832368,0.587359655745198,0.213514175418828,0.0770080396971162,0.934082682225406
"504",0.4,-1.87933166231227,0.0144332441858478,0.970772613060699,200,3,0.242034577476102,0.411823808832368,0.587359655745198,0.213514175418828,0.0770080396971162,0.934082682225406
"505",0.5,-1.29465945498141,0.0322006332255065,0.95952977998646,200,3,0.242034577476102,0.411823808832368,0.587359655745198,0.213514175418828,0.0770080396971162,0.934082682225406
"506",0.6,-1.07952528208068,0.0342848878354328,0.944084833119045,200,3,0.242034577476102,0.411823808832368,0.587359655745198,0.213514175418828,0.0770080396971162,0.934082682225406
"507",0.7,-0.771952855690059,0.0522898697900184,0.930915184906045,200,3,0.242034577476102,0.411823808832368,0.587359655745198,0.213514175418828,0.0770080396971162,0.934082682225406
"508",0.8,-0.570412193576157,0.0567803096744162,0.919140329080418,200,3,0.242034577476102,0.411823808832368,0.587359655745198,0.213514175418828,0.0770080396971162,0.934082682225406
"509",0.9,-0.429133328313102,0.0631547090714377,0.90299567308043,200,3,0.242034577476102,0.411823808832368,0.587359655745198,0.213514175418828,0.0770080396971162,0.934082682225406
"510",1,-0.326515597571067,0.0735003727619234,0.900791229923025,200,3,0.242034577476102,0.411823808832368,0.587359655745198,0.213514175418828,0.0770080396971162,0.934082682225406
"511",1.1,-0.246604828461995,0.0766394578839521,0.890148037475685,200,3,0.242034577476102,0.411823808832368,0.587359655745198,0.213514175418828,0.0770080396971162,0.934082682225406
"512",1.2,-0.147497757134241,0.0763189729390383,0.883543216293565,200,3,0.242034577476102,0.411823808832368,0.587359655745198,0.213514175418828,0.0770080396971162,0.934082682225406
"513",1.3,-0.0608103383971752,0.0856624091369344,0.882884765426119,200,3,0.242034577476102,0.411823808832368,0.587359655745198,0.213514175418828,0.0770080396971162,0.934082682225406
"514",1.4,-0.0241761159025407,0.0891419140217953,0.878737599473413,200,3,0.242034577476102,0.411823808832368,0.587359655745198,0.213514175418828,0.0770080396971162,0.934082682225406
"515",1.5,0.0270667185788634,0.0971189459344765,0.87251103898656,200,3,0.242034577476102,0.411823808832368,0.587359655745198,0.213514175418828,0.0770080396971162,0.934082682225406
"516",1.6,0.0769267478509731,0.102245885007382,0.870748180310438,200,3,0.242034577476102,0.411823808832368,0.587359655745198,0.213514175418828,0.0770080396971162,0.934082682225406
"517",1.7,0.115489891234712,0.107694522221804,0.86289467761331,200,3,0.242034577476102,0.411823808832368,0.587359655745198,0.213514175418828,0.0770080396971162,0.934082682225406
"518",1.8,0.146187430624517,0.109891224371338,0.861860804562918,200,3,0.242034577476102,0.411823808832368,0.587359655745198,0.213514175418828,0.0770080396971162,0.934082682225406
"519",1.9,0.166007239385902,0.117503180362301,0.855500348678595,200,3,0.242034577476102,0.411823808832368,0.587359655745198,0.213514175418828,0.0770080396971162,0.934082682225406
"520",2,0.200452380824084,0.127488325278269,0.852217986227906,200,3,0.242034577476102,0.411823808832368,0.587359655745198,0.213514175418828,0.0770080396971162,0.934082682225406
"521",2.1,0.223870027960483,0.136746815687415,0.848637079463145,200,3,0.242034577476102,0.411823808832368,0.587359655745198,0.213514175418828,0.0770080396971162,0.934082682225406
"522",2.2,0.252049043370397,0.133464203660806,0.844286342547634,200,3,0.242034577476102,0.411823808832368,0.587359655745198,0.213514175418828,0.0770080396971162,0.934082682225406
"523",2.3,0.282425621962675,0.141091592590176,0.842523308530185,200,3,0.242034577476102,0.411823808832368,0.587359655745198,0.213514175418828,0.0770080396971162,0.934082682225406
"524",2.4,0.290240648746149,0.147406611525349,0.838654297807697,200,3,0.242034577476102,0.411823808832368,0.587359655745198,0.213514175418828,0.0770080396971162,0.934082682225406
"525",2.5,0.304075062142037,0.153370510323849,0.83101969313597,200,3,0.242034577476102,0.411823808832368,0.587359655745198,0.213514175418828,0.0770080396971162,0.934082682225406
"526",2.6,0.319769944971939,0.157872911025611,0.822429214322395,200,3,0.242034577476102,0.411823808832368,0.587359655745198,0.213514175418828,0.0770080396971162,0.934082682225406
"527",2.7,0.340178790052922,0.165208765481312,0.82241001194685,200,3,0.242034577476102,0.411823808832368,0.587359655745198,0.213514175418828,0.0770080396971162,0.934082682225406
"528",2.8,0.339544945640274,0.174375999280968,0.816486211431798,200,3,0.242034577476102,0.411823808832368,0.587359655745198,0.213514175418828,0.0770080396971162,0.934082682225406
