"","k_val","calibration_r2","minimum","maximum","N","rep_n","c_r2_bd","min_bd","max_bd","c_r2_log","min_log","max_log","c_r2_log_int","min_log_int","max_log_int","default_diff","log_diff","log_int_diff","default_log_diff","default_log_int_diff"
"273",7.3,0.21105392274538,0.39523958436788,0.542199249433632,100,3,0.0554942714619356,0.473066701064313,0.510028247394358,-0.0364862784251136,0.0228249337222852,0.990198217020611,-0.0102940782805141,0.0133651875849606,0.996580655826047,0.155559651283445,0.247540201170494,0.221348001025895,0.0919805498870493,0.0657883497424497
"274",7.4,0.207325276068528,0.39408232071422,0.539678231674401,100,3,0.0554942714619356,0.473066701064313,0.510028247394358,-0.0364862784251136,0.0228249337222852,0.990198217020611,-0.0102940782805141,0.0133651875849606,0.996580655826047,0.151831004606592,0.243811554493641,0.217619354349042,0.0919805498870493,0.0657883497424497
"275",7.5,0.194922997546537,0.398726650359433,0.536934355972803,100,3,0.0554942714619356,0.473066701064313,0.510028247394358,-0.0364862784251136,0.0228249337222852,0.990198217020611,-0.0102940782805141,0.0133651875849606,0.996580655826047,0.139428726084601,0.231409275971651,0.205217075827051,0.0919805498870493,0.0657883497424497
"276",7.6,0.191452611905109,0.398842169938676,0.535557042374569,100,3,0.0554942714619356,0.473066701064313,0.510028247394358,-0.0364862784251136,0.0228249337222852,0.990198217020611,-0.0102940782805141,0.0133651875849606,0.996580655826047,0.135958340443173,0.227938890330223,0.201746690185623,0.0919805498870493,0.0657883497424497
"277",7.7,0.192479069926945,0.39799891626549,0.535282359465464,100,3,0.0554942714619356,0.473066701064313,0.510028247394358,-0.0364862784251136,0.0228249337222852,0.990198217020611,-0.0102940782805141,0.0133651875849606,0.996580655826047,0.136984798465009,0.228965348352059,0.202773148207459,0.0919805498870493,0.0657883497424497
"278",7.8,0.194272005504973,0.400815346351602,0.536683575700257,100,3,0.0554942714619356,0.473066701064313,0.510028247394358,-0.0364862784251136,0.0228249337222852,0.990198217020611,-0.0102940782805141,0.0133651875849606,0.996580655826047,0.138777734043037,0.230758283930086,0.204566083785487,0.0919805498870493,0.0657883497424497
"279",7.9,0.183235485884469,0.403182455165771,0.533080177131959,100,3,0.0554942714619356,0.473066701064313,0.510028247394358,-0.0364862784251136,0.0228249337222852,0.990198217020611,-0.0102940782805141,0.0133651875849606,0.996580655826047,0.127741214422533,0.219721764309583,0.193529564164983,0.0919805498870493,0.0657883497424497
"280",8,0.184478916444956,0.4052018296995,0.531848543103803,100,3,0.0554942714619356,0.473066701064313,0.510028247394358,-0.0364862784251136,0.0228249337222852,0.990198217020611,-0.0102940782805141,0.0133651875849606,0.996580655826047,0.12898464498302,0.220965194870069,0.19477299472547,0.0919805498870493,0.0657883497424497
"281",8.1,0.174846658710041,0.404732761275953,0.530417460110545,100,3,0.0554942714619356,0.473066701064313,0.510028247394358,-0.0364862784251136,0.0228249337222852,0.990198217020611,-0.0102940782805141,0.0133651875849606,0.996580655826047,0.119352387248105,0.211332937135155,0.185140736990555,0.0919805498870493,0.0657883497424497
"282",8.2,0.175681615088746,0.404260548323684,0.531517275979026,100,3,0.0554942714619356,0.473066701064313,0.510028247394358,-0.0364862784251136,0.0228249337222852,0.990198217020611,-0.0102940782805141,0.0133651875849606,0.996580655826047,0.12018734362681,0.21216789351386,0.18597569336926,0.0919805498870493,0.0657883497424497
"283",8.3,0.166441378713141,0.40761010083828,0.526532422311663,100,3,0.0554942714619356,0.473066701064313,0.510028247394358,-0.0364862784251136,0.0228249337222852,0.990198217020611,-0.0102940782805141,0.0133651875849606,0.996580655826047,0.110947107251205,0.202927657138255,0.176735456993655,0.0919805498870493,0.0657883497424497
"284",8.4,0.159466514525425,0.410301650295008,0.52587303960161,100,3,0.0554942714619356,0.473066701064313,0.510028247394358,-0.0364862784251136,0.0228249337222852,0.990198217020611,-0.0102940782805141,0.0133651875849606,0.996580655826047,0.10397224306349,0.195952792950539,0.169760592805939,0.0919805498870493,0.0657883497424497
"285",8.5,0.157411127127577,0.412147263898402,0.525005294041031,100,3,0.0554942714619356,0.473066701064313,0.510028247394358,-0.0364862784251136,0.0228249337222852,0.990198217020611,-0.0102940782805141,0.0133651875849606,0.996580655826047,0.101916855665642,0.193897405552691,0.167705205408092,0.0919805498870493,0.0657883497424497
"286",8.6,0.155070386988905,0.411220275701168,0.524915753970271,100,3,0.0554942714619356,0.473066701064313,0.510028247394358,-0.0364862784251136,0.0228249337222852,0.990198217020611,-0.0102940782805141,0.0133651875849606,0.996580655826047,0.0995761155269691,0.191556665414018,0.165364465269419,0.0919805498870493,0.0657883497424497
"287",8.7,0.159556060835859,0.412744428356838,0.524623026096338,100,3,0.0554942714619356,0.473066701064313,0.510028247394358,-0.0364862784251136,0.0228249337222852,0.990198217020611,-0.0102940782805141,0.0133651875849606,0.996580655826047,0.104061789373924,0.196042339260973,0.169850139116373,0.0919805498870493,0.0657883497424497
"288",8.8,0.146881605781545,0.414846270005561,0.522031336929115,100,3,0.0554942714619356,0.473066701064313,0.510028247394358,-0.0364862784251136,0.0228249337222852,0.990198217020611,-0.0102940782805141,0.0133651875849606,0.996580655826047,0.0913873343196094,0.183367884206659,0.157175684062059,0.0919805498870493,0.0657883497424497
"289",8.9,0.139115155655185,0.413846541705312,0.520379688205243,100,3,0.0554942714619356,0.473066701064313,0.510028247394358,-0.0364862784251136,0.0228249337222852,0.990198217020611,-0.0102940782805141,0.0133651875849606,0.996580655826047,0.083620884193249,0.175601434080298,0.149409233935699,0.0919805498870493,0.0657883497424497
"290",9,0.140088931061464,0.417949003583361,0.521099187539544,100,3,0.0554942714619356,0.473066701064313,0.510028247394358,-0.0364862784251136,0.0228249337222852,0.990198217020611,-0.0102940782805141,0.0133651875849606,0.996580655826047,0.0845946595995279,0.176575209486577,0.150383009341978,0.0919805498870493,0.0657883497424497
"291",9.1,0.134608076081708,0.415683771777519,0.519006825035705,100,3,0.0554942714619356,0.473066701064313,0.510028247394358,-0.0364862784251136,0.0228249337222852,0.990198217020611,-0.0102940782805141,0.0133651875849606,0.996580655826047,0.0791138046197725,0.171094354506822,0.144902154362222,0.0919805498870493,0.0657883497424497
"292",9.2,0.132507549757607,0.418468936636359,0.519493213647399,100,3,0.0554942714619356,0.473066701064313,0.510028247394358,-0.0364862784251136,0.0228249337222852,0.990198217020611,-0.0102940782805141,0.0133651875849606,0.996580655826047,0.0770132782956713,0.168993828182721,0.142801628038121,0.0919805498870493,0.0657883497424497
"293",9.3,0.12773767668467,0.4192293539648,0.51811884172981,100,3,0.0554942714619356,0.473066701064313,0.510028247394358,-0.0364862784251136,0.0228249337222852,0.990198217020611,-0.0102940782805141,0.0133651875849606,0.996580655826047,0.0722434052227343,0.164223955109784,0.138031754965184,0.0919805498870493,0.0657883497424497
"294",9.4,0.12892985406602,0.418532730334788,0.517443274423989,100,3,0.0554942714619356,0.473066701064313,0.510028247394358,-0.0364862784251136,0.0228249337222852,0.990198217020611,-0.0102940782805141,0.0133651875849606,0.996580655826047,0.0734355826040839,0.165416132491133,0.139223932346534,0.0919805498870493,0.0657883497424497
"295",9.5,0.129571109883301,0.421207922246009,0.517103973213399,100,3,0.0554942714619356,0.473066701064313,0.510028247394358,-0.0364862784251136,0.0228249337222852,0.990198217020611,-0.0102940782805141,0.0133651875849606,0.996580655826047,0.0740768384213655,0.166057388308415,0.139865188163815,0.0919805498870493,0.0657883497424497
"296",9.6,0.121447849889852,0.420928685257149,0.515416362385033,100,3,0.0554942714619356,0.473066701064313,0.510028247394358,-0.0364862784251136,0.0228249337222852,0.990198217020611,-0.0102940782805141,0.0133651875849606,0.996580655826047,0.0659535784279163,0.157934128314966,0.131741928170366,0.0919805498870493,0.0657883497424497
